Call..Failure,Complains,Subscription..Length,Charge..Amount,Seconds.of.Use,Frequency.of.use,Frequency.of.SMS,Distinct.Called.Numbers,Age.Group,Tariff.Plan,Status,Age,Customer.Value,Churn
25,0,59,0,16600,266,414,47,4,2,2,24,2830.135652828354,0
29,0,32,8,17743,279,54,48,1,2,2,40,1633.7806352720258,0
27,1,33,1,3774,87,37,30,3,2,2,28,3640.999767664506,1
1,1,28,1,4927,113,242,5,5,1,2,25,3266.2763853416814,1
17,1,42,6,4429,20,200,34,4,1,1,25,814.0014272187574,0
5,0,41,1,4606,147,235,3,5,1,2,54,4820.453656528481,1
8,0,55,9,4478,244,473,39,2,1,1,22,2778.3645447005974,1
0,0,36,7,16076,265,14,19,3,2,1,24,2627.3080051795077,1
8,0,6,5,18280,216,143,40,1,2,2,39,4241.183387937348,0
24,1,16,6,7366,239,76,0,5,2,2,53,3202.0675531448833,0
15,0,34,6,4427,231,472,44,4,1,1,19,372.3964330318763,1
12,0,23,5,13476,231,477,25,5,1,1,41,2532.9468689512996,0
8,0,50,9,5361,241,308,33,4,2,2,68,3902.9824644700666,0
20,1,42,8,641,189,439,9,5,1,2,19,3499.9006008844563,1
12,1,24,8,10085,228,262,22,1,1,2,65,4853.843620713734,0
8,0,56,6,19659,65,184,48,1,2,1,29,124.5813984296551,1
10,0,49,8,4050,278,54,23,3,1,1,64,1306.0947832020092,0
3,1,13,9,4553,268,307,12,1,2,2,59,2745.7822814121273,1
1,1,56,2,18688,208,3,28,5,1,1,43,3097.448995103746,1
28,1,18,2,3343,15,298,45,5,2,1,55,1371.7799295387206,1
5,1,54,0,2056,296,39,26,1,1,1,62,4134.00833187932,0
13,1,13,4,19192,219,229,30,2,2,1,23,821.7389645800644,1
3,1,49,3,9416,256,376,42,5,2,2,40,4.24554810859068,0
5,1,37,1,7226,267,285,9,3,1,1,19,4761.956991880648,1
18,1,43,8,886,228,137,30,2,1,2,43,1957.7839721504986,0
5,0,39,2,8584,118,477,38,1,2,2,31,4787.449004780468,1
1,0,42,7,18830,177,102,9,4,2,1,35,1389.6580017261201,1
17,0,17,5,11530,19,6,23,5,2,2,55,317.2431756561295,0
12,0,15,4,3591,35,163,32,4,2,2,49,3862.5980227651157,1
8,0,18,0,18565,107,418,13,3,2,2,68,4179.097659128492,1
22,0,23,3,16738,188,471,34,2,1,1,31,2460.4344942381795,0
18,1,54,2,2631,177,422,44,4,1,2,47,369.2517008893231,0
12,1,51,0,17905,95,419,33,3,1,1,30,3270.6703748666887,1
10,0,30,4,19056,19,364,16,4,1,2,57,910.7198723757864,1
0,0,58,5,11370,163,275,20,4,1,2,48,4246.907740781421,0
23,1,34,1,18721,96,48,31,3,2,2,54,1370.1155977109559,1
29,1,58,2,17012,142,95,2,5,1,2,62,4238.531951569638,1
21,1,4,5,2679,61,58,14,4,1,1,55,2134.622709467597,0
6,0,3,3,4422,241,230,7,3,2,2,39,2982.439196240753,1
24,1,7,8,7463,237,176,31,4,2,2,45,3947.812584104832,1
20,0,56,4,9613,130,89,37,5,1,2,36,202.19621491465668,0
14,0,18,3,17510,92,281,25,3,1,1,60,4105.830030948924,1
0,1,42,1,1780,90,35,29,4,2,1,33,693.240208827488,1
11,1,7,5,9424,132,170,8,1,1,2,22,1792.0917760149325,1
25,0,40,9,6571,122,125,31,5,2,2,61,2363.9051505553157,1
6,1,6,1,825,117,482,10,4,1,2,66,4477.132918343143,1
14,1,22,6,11155,197,298,21,2,1,2,19,112.20313947795546,0
20,0,58,2,2395,281,354,33,3,1,1,27,2796.013041483927,1
18,1,1,8,4145,0,203,40,4,1,1,64,3212.612500311973,1
27,0,4,4,15779,210,288,17,5,2,1,36,1582.9115454953674,0
28,0,46,7,5492,262,355,18,5,2,2,37,1452.4338565472988,1
24,1,49,5,7111,211,461,17,2,1,2,46,2452.345792552338,1
0,0,52,9,13087,86,96,36,2,1,2,42,935.5020893233628,1
16,0,50,7,9984,152,237,17,4,1,2,34,2340.594648024796,0
16,1,43,2,6792,186,172,11,1,1,1,68,3825.126617450737,1
2,1,29,2,19935,60,300,3,5,2,1,68,4226.977520802574,0
11,1,21,4,7711,284,87,46,1,2,1,30,1925.8069244945036,0
5,0,26,9,1565,94,398,42,1,1,2,62,3086.5085657184277,1
25,0,14,2,3667,273,350,26,4,2,2,33,0.10258980447486188,0
10,1,9,7,6459,40,16,4,3,2,2,52,2751.7624183572616,0
2,0,59,9,4096,146,139,5,3,1,2,53,4876.181526962449,0
7,1,47,7,1019,245,253,12,3,1,2,56,1561.325135806057,0
13,1,12,1,9476,131,277,22,2,1,1,20,2973.8806210462303,1
13,0,42,3,8254,296,150,41,5,2,2,26,3811.418288228065,1
9,1,51,9,11584,122,345,24,2,2,2,57,3044.6651049482134,1
1,0,56,0,5965,142,333,45,5,2,1,67,2092.499852334197,1
13,0,51,3,11464,181,139,3,5,2,1,63,762.877866547657,0
8,1,6,3,18653,191,113,31,5,1,2,69,2318.506987291154,1
2,0,20,9,12439,206,67,43,4,1,1,46,1473.921045892958,1
20,1,24,8,4721,230,365,14,3,1,2,22,3479.6014438064876,0
25,0,27,2,8408,21,178,25,2,2,2,20,2209.5638385723832,1
7,0,38,1,195,79,124,41,2,1,1,27,4249.398823036608,0
15,0,8,8,3273,129,396,10,4,1,2,48,966.612184465882,1
1,1,1,8,15330,291,312,8,5,2,2,28,2088.600610267868,1
5,0,54,0,10886,275,310,10,3,1,2,34,2787.524881974041,1
27,1,49,5,3212,54,337,1,1,2,1,57,630.0733801414759,0
20,0,49,9,2755,65,362,44,1,2,1,58,2939.5503891724443,1
28,0,24,7,17905,226,411,26,4,1,1,25,1454.6070266378802,1
25,1,47,2,1080,25,357,25,3,1,1,69,1147.6859007432977,0
24,1,7,8,15501,252,232,7,1,2,2,19,709.5536986467238,1
11,1,19,1,17105,196,427,20,1,1,1,21,1749.4096281675559,1
4,1,22,5,14047,129,146,20,2,1,2,33,4644.912075971033,0
1,1,57,0,17946,242,429,7,3,2,1,58,155.02929665529243,0
15,0,55,6,639,211,110,0,1,1,1,58,4260.781041539696,1
4,0,35,2,12502,189,362,37,2,2,2,38,1986.8044889257042,0
14,1,30,6,5190,289,357,12,3,2,1,22,2808.008193631923,0
11,0,29,3,3736,225,237,8,5,2,1,52,2564.0614846268577,0
3,0,22,8,16473,245,2,27,3,2,2,31,4628.7013080361685,1
14,0,11,4,1251,55,210,5,4,1,1,32,3850.6463460285677,1
10,1,20,2,9294,54,403,46,2,1,2,23,4924.117676639746,0
15,0,29,7,16732,275,24,22,5,1,1,33,3972.149758108487,0
22,0,51,5,4052,152,330,47,2,2,2,40,1479.4424710334365,1
5,0,41,1,19325,52,183,35,2,1,1,48,4814.41839679657,0
13,1,42,2,271,110,464,16,1,2,2,59,4917.828954039617,0
17,0,34,7,18414,203,60,8,3,2,1,63,615.4685180834973,1
11,0,1,9,11698,111,122,11,2,1,2,29,4505.220918914885,1
26,1,31,6,15889,257,496,21,2,1,1,58,3321.010914465811,1
10,1,30,9,9657,15,54,11,4,2,1,36,4609.968850165569,0
12,0,48,5,9387,165,162,5,4,2,1,29,4578.695101094934,0
20,0,18,0,16376,279,461,43,4,2,2,62,4456.865155936084,0
22,1,55,8,11279,157,186,8,2,2,2,30,4426.3779684118945,1
10,1,58,2,12015,248,38,36,5,1,1,66,588.2311949660929,0
22,1,17,4,7041,180,184,2,3,1,1,19,717.57854139131,1
15,1,38,6,17510,190,82,33,2,1,1,37,588.8970968848333,1
14,1,14,6,8708,138,194,7,1,2,1,48,455.1454440014263,0
20,1,23,2,10857,77,33,9,5,2,1,26,1766.4264253699419,1
27,1,25,3,9493,49,112,46,5,1,1,38,3419.792071623211,0
14,0,15,9,8052,84,424,40,3,1,1,25,1773.4630653629247,0
24,1,46,6,16995,182,405,41,5,1,1,56,3601.501666375474,1
3,1,56,7,17133,182,229,42,3,2,1,54,4101.415625101014,0
10,0,22,1,13580,3,282,8,5,2,1,46,3331.073700732085,1
18,1,3,8,18240,110,404,13,3,2,2,36,2325.5236314148437,1
14,1,56,6,17910,250,424,36,4,1,2,52,1477.5871979547844,1
3,0,55,7,10216,132,286,26,4,1,1,62,622.0168122761544,0
20,1,19,5,6229,99,154,40,5,1,1,55,2468.259139556919,0
12,0,57,5,13343,171,164,31,5,1,1,43,3597.994766849487,0
21,0,44,8,2098,286,449,3,3,1,2,28,2741.2160575202415,1
18,0,34,3,15438,118,181,1,3,1,2,53,3607.409596452314,1
1,0,35,4,7865,174,238,32,2,2,1,52,1676.0983617175034,0
13,1,50,8,16557,29,136,20,4,1,1,21,333.9803152767401,1
28,0,1,0,12211,54,338,0,2,1,1,20,3855.4896301628833,0
3,0,52,3,500,195,425,43,2,2,2,62,1098.6205591477799,0
15,1,21,6,3646,40,419,10,1,2,2,64,3081.4253011801197,0
20,0,29,8,18747,172,265,0,3,2,2,29,4021.463722773666,0
19,0,6,9,10048,218,186,45,1,2,2,49,695.5500092233835,1
13,0,37,5,11344,207,39,10,1,2,1,64,2992.473550066379,0
26,0,1,7,18280,157,309,6,2,2,1,43,3446.871809200469,1
28,1,51,8,9910,227,492,1,1,1,1,60,3732.6543340946223,1
14,0,1,9,1778,84,166,14,3,1,1,60,738.333055707438,0
27,1,27,3,12984,172,390,7,2,1,1,30,4125.580809896857,0
2,1,21,0,19441,244,259,46,3,1,2,61,470.7428307523498,1
7,0,53,7,5190,172,142,25,5,2,1,55,2597.9173407840367,0
15,0,16,1,15304,211,203,39,1,2,1,46,2217.0634809893995,1
9,0,44,0,6997,83,175,41,2,1,2,69,1108.8303711777664,1
3,0,59,6,12020,172,261,34,4,2,1,68,1509.653707236196,1
29,1,54,9,4747,182,251,45,3,2,1,36,822.1789164445092,1
17,1,40,8,9286,132,328,40,1,1,1,52,2128.630974106267,0
1,1,26,8,45,287,418,40,3,1,2,65,177.5546378528009,0
16,0,16,2,7758,261,199,20,3,1,1,58,4444.576376480777,0
12,1,28,5,19585,281,198,37,5,1,2,44,817.4366751829765,1
3,0,1,6,455,292,195,7,3,1,2,63,4430.088782279743,0
25,0,36,9,9854,268,313,42,5,1,2,48,4317.887000670016,1
24,0,10,8,19308,196,76,31,5,1,2,20,2258.3860357884337,1
29,0,43,1,17349,24,18,7,5,1,1,52,2488.6285610754617,1
10,0,17,7,1528,140,61,43,1,2,2,41,1509.567702672407,0
6,1,57,6,2976,222,326,9,3,1,1,69,4984.372999877651,0
11,1,59,3,19455,19,393,22,3,2,2,24,3353.8609529511173,1
9,0,23,1,13288,246,280,3,5,1,1,68,4759.041429677761,0
6,1,7,7,6387,200,427,47,3,2,1,52,2073.9842219408906,1
12,0,44,4,2521,114,249,37,3,1,1,38,4415.082897163932,0
6,0,53,5,6525,188,226,29,5,1,1,18,2241.173166085335,0
23,0,7,6,1126,25,126,40,4,1,1,61,4334.144360506562,0
16,1,44,9,13348,53,57,22,4,1,1,23,654.6327974742983,1
9,0,15,0,7716,169,408,4,5,1,1,56,3184.2721338425454,0
28,0,34,7,16102,10,476,20,1,2,1,51,3393.5175741957337,0
9,1,46,3,3404,26,375,5,3,1,1,35,3280.853486432137,1
23,1,45,8,4492,82,203,48,3,1,1,42,2235.138090196718,0
3,1,4,0,2343,289,242,16,4,1,2,32,3419.5805501539794,1
19,0,14,1,106,37,366,24,5,2,1,64,1197.3155040829652,0
3,0,14,5,15195,86,423,23,1,2,1,49,2979.242972485431,1
21,1,16,9,13241,155,331,21,5,2,1,59,2771.174622246646,1
6,0,7,0,19538,285,499,12,4,2,2,66,1591.6976106521347,0
21,1,32,3,12575,185,325,16,4,2,2,67,3894.319044906147,1
0,1,19,7,4801,181,251,13,3,2,1,35,404.36032729340485,1
11,0,2,9,5580,142,393,33,2,1,1,48,857.19830646035,0
23,0,10,4,16598,205,321,25,1,1,2,46,2355.750198097189,0
12,1,50,8,5400,141,375,18,1,1,1,32,4458.683489625479,0
9,1,17,5,6875,184,492,25,2,2,1,40,2875.7977726397366,0
14,1,37,0,8656,240,408,2,4,1,2,55,4210.334254695966,1
26,1,12,5,6247,7,198,1,5,1,2,58,2587.8485957379667,1
12,0,6,5,6177,71,487,27,1,2,1,28,3927.2798430547296,0
22,1,22,5,7269,287,342,1,2,1,1,32,1628.986973728126,0
21,1,32,7,14974,94,239,21,3,1,1,40,4075.7115859381897,0
21,1,41,5,14037,156,138,6,3,1,2,20,2008.4303528288438,0
20,0,20,4,18756,40,121,3,4,2,1,36,2794.1558070592805,1
21,0,1,1,16167,268,419,48,1,2,1,18,879.4074576508049,1
27,1,54,3,10380,154,48,37,5,1,2,41,4602.165120527783,1
8,0,47,9,6617,274,303,38,1,1,1,66,3507.2955971863753,1
25,0,53,4,303,153,114,19,3,2,1,28,4294.274095746894,1
8,0,58,9,12683,52,342,5,1,2,1,47,1039.314535777162,0
14,1,6,3,16717,178,250,8,3,2,1,67,338.4217763461822,0
9,1,19,1,11025,239,490,30,2,2,2,28,1686.0463165550736,1
23,0,18,6,18715,136,6,25,2,1,2,56,2583.426954774659,1
25,1,6,9,4561,254,218,35,3,2,2,18,4011.849414795176,0
24,1,45,9,79,223,76,25,5,1,1,29,1988.6320775304416,1
28,0,33,1,3763,179,178,27,5,2,1,21,1349.791624505291,1
9,0,23,0,10169,181,144,4,1,1,1,42,1862.7255620769024,1
7,1,23,4,17116,258,415,9,3,2,1,25,3518.0370523057786,1
23,0,26,0,3976,242,153,17,4,2,2,32,1681.090484755085,0
15,1,13,0,17768,95,120,14,5,2,1,60,4895.828131775708,1
16,1,7,0,2124,196,123,32,5,1,1,47,874.8954436036981,1
25,0,15,5,6652,13,149,4,2,1,1,57,3765.480623170013,1
26,1,44,8,5283,119,396,36,5,1,2,49,2945.8180619121163,1
4,1,27,9,7176,268,380,39,5,1,1,61,1165.4780007827087,1
3,0,26,0,18676,170,267,21,5,2,1,52,3768.068185703393,0
17,0,33,4,12409,71,326,21,3,2,1,38,2237.701052789256,0
23,0,15,8,12319,178,0,21,3,2,1,48,3411.9913777151014,0
18,1,36,8,997,169,160,14,2,1,1,53,3311.2862258232108,1
3,0,45,0,11001,158,243,16,1,2,2,44,553.2171662403313,1
27,0,55,7,4664,153,374,44,5,2,1,61,4199.915124308736,0
6,0,27,0,18741,81,397,27,1,2,1,25,3407.374531891595,0
9,0,57,7,18063,56,250,21,3,1,1,40,3902.9335631833233,1
24,1,5,0,13117,6,366,20,5,1,1,40,2238.8291748203437,1
17,1,2,4,11231,111,63,41,1,2,1,59,975.3086085139828,0
18,0,55,7,7440,47,298,16,1,1,2,50,1631.0676187366573,1
3,1,58,5,19911,79,247,4,4,1,1,30,4507.34614197128,1
9,0,33,8,11218,32,441,17,3,2,2,56,4690.093009257142,0
0,0,16,0,15608,114,296,16,2,2,2,69,2409.331992636439,1
22,1,23,8,19129,2,464,3,2,1,1,52,1493.9778757469708,1
17,1,38,0,4090,3,451,6,4,1,1,33,3651.5556205424887,1
4,0,55,9,7471,259,499,24,1,2,2,29,3829.965051331375,0
14,0,16,9,3743,41,114,36,4,2,1,48,4077.331487034572,1
16,1,14,2,10196,8,294,39,4,2,2,22,155.41905361247998,1
2,0,29,0,7008,144,0,39,3,2,2,67,48.669361983165736,0
11,1,26,2,3324,96,40,42,5,2,1,57,1785.7781414092626,1
1,0,35,1,8632,275,172,8,1,2,1,61,762.483088882549,1
0,0,15,1,19641,141,87,18,2,2,2,42,4024.9092925705722,1
22,1,3,8,226,277,481,8,2,1,1,38,2664.2192678932115,0
20,1,23,7,14863,26,97,22,4,1,2,20,4126.740631808989,0
16,1,29,0,16027,42,87,30,4,2,2,65,884.5653837206758,1
21,1,34,3,18785,130,250,31,4,1,1,27,3136.113544309139,0
15,1,33,0,4718,215,334,30,1,1,2,40,2900.860454176366,0
4,1,41,0,17408,93,464,16,4,2,2,34,1701.8915041963423,0
14,1,41,3,5672,7,140,47,4,2,2,59,2585.4065027888073,0
290,0,23,1,199960,85,70,38,5,2,2,52,49994.553107531254,0
27,0,7,2,17254,137,136,21,1,1,2,42,4447.439022679107,0
6,0,3,8,3199,245,491,34,3,2,2,19,278.1919237809199,0
10,1,58,1,18129,20,446,29,3,2,1,44,4116.869334123803,0
9,1,32,3,5270,264,98,39,5,1,2,63,4900.781946404737,0
8,1,31,0,12750,147,150,36,2,2,2,26,3658.8752905431625,1
13,0,18,1,7897,183,437,25,3,1,1,66,3686.734911303952,0
12,1,43,4,8664,226,174,5,1,1,1,21,1089.8714872004805,0
28,1,7,9,14892,291,166,33,2,2,1,43,2615.366404745686,1
24,0,41,0,8271,35,342,31,4,2,2,49,3529.7016009163267,1
29,1,1,6,5158,245,409,24,1,2,1,46,3011.405021764601,1
24,0,14,3,12844,72,256,12,2,1,2,39,1925.6580355839042,1
1,0,52,5,589,149,397,37,3,2,2,64,4700.592050278775,0
2,1,32,7,9552,0,223,37,4,1,2,30,2569.9337069393673,0
6,1,6,5,16267,68,498,1,4,2,2,40,4849.379327177642,0
20,1,39,1,18268,292,367,4,1,2,1,48,2819.3784075121152,1
17,0,10,0,16159,229,329,10,4,2,2,68,3966.917233414638,0
2,0,7,7,14263,210,64,10,2,2,2,58,3710.1155157691014,0
9,0,26,7,5399,71,68,23,5,1,2,53,3304.118875964633,1
21,1,34,8,8503,95,66,13,3,2,2,57,72.30422876905452,1
28,1,30,5,1076,83,432,44,1,2,2,48,387.14575250152484,1
6,1,36,0,7235,227,49,29,5,2,2,32,2907.4214410232084,1
8,1,21,8,16417,298,313,39,5,2,1,31,4558.907108676417,1
16,0,17,2,1841,235,308,46,1,1,1,52,3005.708334314224,0
10,0,33,5,4481,292,90,43,2,1,2,41,1179.9799791891612,1
6,0,10,9,1134,221,114,34,3,2,2,47,1601.0920080777353,1
23,0,51,9,13139,222,373,20,1,1,2,47,3115.7993704013593,0
27,1,47,8,7771,280,56,4,5,2,2,44,2985.2723280750865,0
13,1,42,2,8567,220,341,37,5,1,2,66,4778.514551075524,0
18,1,51,4,8915,215,17,1,1,2,1,57,2645.422820037745,1
3,0,12,4,13898,230,271,39,5,1,2,31,1775.0744098661974,1
25,0,56,9,1913,168,129,36,1,1,1,62,2624.963783707091,0
5,1,16,6,4297,41,494,48,1,1,1,64,3931.169916354009,0
9,1,41,3,1942,257,268,33,3,1,1,28,2701.8190289193835,1
6,0,32,3,17715,195,428,10,1,1,1,64,1630.2627514385692,0
12,1,15,6,337,95,79,35,5,2,1,61,1693.1052555253923,0
13,0,27,8,14256,13,455,10,4,1,2,43,3784.0590962117526,0
290,0,28,3,199960,112,298,8,3,2,2,38,49994.553107531254,0
7,0,17,3,8983,76,455,5,5,2,2,26,1373.7763808725617,1
4,1,46,5,19995,276,309,33,5,2,2,64,765.1879520427079,1
0,1,59,5,16283,159,201,46,3,2,1,18,4723.378165986157,1
3,0,50,6,3700,118,224,36,3,2,1,61,450.4713158408924,0
2,1,58,0,12145,160,158,31,5,2,2,23,3790.918047981283,1
8,0,2,2,6118,145,203,11,4,2,1,18,3152.1278473458515,1
7,0,36,8,2673,162,136,44,2,2,2,39,3164.022003354856,0
0,0,50,5,2122,178,484,31,5,2,1,68,3817.1651357394253,0
26,0,7,5,11977,88,72,16,3,2,1,30,2002.4398603689674,1
5,1,13,4,8250,222,47,3,1,2,1,55,2003.71682498637,0
8,0,15,2,18446,265,17,41,1,1,1,66,1443.5289111872785,0
6,0,25,4,17638,238,477,32,3,2,2,62,2988.750184428304,1
3,1,23,0,3688,33,479,42,3,2,1,58,4649.026260551291,1
12,0,22,2,3748,166,487,47,2,2,2,57,4619.915996954656,1
16,0,26,3,6342,124,470,42,3,1,2,48,3514.803360906926,0
27,1,33,4,16275,223,266,8,1,1,1,32,4530.928855165251,0
1,1,11,9,13665,149,445,33,4,2,2,67,4817.594141778842,0
27,1,10,8,4130,188,339,38,3,1,2,19,3975.5247150139567,0
4,0,25,3,3029,42,18,29,2,1,2,48,2039.166644716731,0
11,1,37,2,19230,28,99,49,4,2,2,43,2416.1248316585256,0
26,1,48,9,13182,119,115,19,2,2,1,19,4656.284600477993,1
20,0,43,0,4035,30,345,38,4,1,1,28,3350.0403763735517,1
7,0,53,9,15127,180,73,22,3,1,1,50,4103.469805930877,0
5,0,38,5,2899,161,279,40,1,2,1,35,580.5701787270889,1
7,0,41,6,9638,127,268,43,4,2,2,38,969.5070754532209,1
17,0,45,9,13222,254,124,34,5,2,2,48,1720.5423366148443,1
2,1,24,7,17296,293,115,22,2,2,1,43,941.2032777977624,0
21,1,40,0,4242,253,173,47,4,2,1,47,4532.325323257701,1
11,1,46,3,18095,129,180,38,2,2,2,56,1084.4527349873583,1
28,0,56,4,1439,11,225,22,1,1,1,38,2785.9185716524803,0
25,0,33,1,5613,34,156,36,2,2,2,66,427.26935074738515,0
2,0,17,0,5375,197,163,22,2,2,1,33,774.8092326193434,0
21,1,24,7,8877,247,70,38,5,1,2,24,1237.0756748560248,1
5,1,37,5,2466,109,498,27,2,2,2,39,4914.46700742193,1
1,0,57,4,7824,244,221,18,4,2,1,24,3985.3187850195604,1
22,1,2,8,12329,249,125,48,2,1,1,19,3367.775293847845,0
11,0,32,1,11630,162,144,47,3,1,1,54,4581.309919249009,0
1,1,57,9,17349,47,175,29,2,2,2,31,4781.043296838074,0
5,1,24,7,14203,70,460,20,3,1,1,25,2267.8645713937462,1
16,1,9,9,6928,133,151,23,2,2,1,46,1638.4472472131401,1
2,0,4,8,9111,238,181,20,2,2,1,61,1576.5766342713712,1
1,1,17,0,8120,67,374,25,4,1,1,24,178.64551040724263,0
22,1,17,6,11064,277,478,49,3,2,1,55,1398.1904686316893,0
29,0,53,7,17892,31,346,35,3,2,2,62,1775.2298359687197,1
19,1,50,2,9404,122,497,25,5,2,1,39,184.4941972436681,1
7,0,48,3,871,21,84,32,2,2,1,61,4413.024078094479,1
21,0,30,2,12582,154,363,35,2,1,1,34,4239.283678998718,0
11,0,40,6,863,109,382,3,4,1,1,33,1257.5045996720141,1
25,0,58,8,14883,270,120,8,5,2,2,50,4012.794501547927,0
3,0,11,2,12145,299,128,7,5,2,2,56,3981.0593954085716,1
4,1,21,5,3055,114,462,1,4,2,1,52,1675.0637986752527,1
12,0,21,7,12186,219,450,28,3,2,1,55,3485.3401931554713,1
28,0,18,5,2682,229,5,22,1,2,1,49,1449.289190150672,1
14,0,55,1,12882,251,333,5,4,1,2,20,351.38117943849966,1
24,0,29,6,5278,248,182,42,3,1,2,20,2523.989169644893,1
22,1,24,1,13805,8,37,35,5,1,1,25,2191.6352043952966,1
15,0,10,1,16997,33,416,45,4,2,2,63,690.7645725968947,1
9,1,45,1,1872,227,115,20,1,2,2,48,2452.766684950422,1
29,0,17,0,11346,72,101,21,2,2,2,26,4746.878728784582,1
29,1,18,0,7723,211,7,8,4,1,2,22,3656.965735945651,0
24,0,42,6,13871,71,217,33,1,2,2,45,3694.3615497289707,0
22,0,48,4,15946,57,206,25,1,1,2,32,3787.7539754114514,1
15,1,20,2,7189,219,77,0,4,2,1,66,3723.1690363427283,1
11,0,37,0,12752,274,367,35,3,2,2,44,99.50717700303369,0
16,1,45,9,11565,248,403,43,4,2,1,59,4623.454678469659,0
15,0,18,5,6942,15,54,4,5,2,2,48,4150.688822193866,0
11,1,17,0,14730,74,303,40,1,1,1,57,1372.8970371650134,1
7,0,9,8,11383,105,466,21,1,2,2,35,2763.7175241831515,1
19,0,14,1,244,135,439,3,2,2,1,55,3075.029649765836,1
2,1,49,0,20,73,480,47,1,1,1,66,659.7251455812253,1
15,0,29,6,13917,253,227,1,2,1,2,21,1269.8168842856371,0
29,0,31,5,13721,17,87,15,1,1,1,38,116.25217642076025,0
12,0,4,5,5767,42,9,15,1,2,1,64,4319.758600271327,0
22,0,18,4,10247,49,307,21,4,2,2,59,124.52534873100218,0
27,0,59,3,3515,2,433,42,4,2,1,40,1593.4791893043348,1
18,0,20,3,1910,231,289,0,5,2,2,62,391.2324647311155,0
7,1,56,2,10750,218,163,14,3,1,1,39,3907.029630855261,0
21,1,56,9,8076,58,238,23,5,1,1,18,4624.913865355939,1
4,1,47,7,18006,283,316,3,1,1,2,42,2814.078099088962,1
19,0,43,6,15051,63,483,17,5,1,1,58,697.8340865416083,1
7,1,44,8,4314,69,143,16,4,1,1,45,2790.8042914305074,0
23,0,9,0,2453,141,334,6,1,2,2,54,3851.7061972633933,0
11,0,13,6,2015,201,17,49,1,2,2,28,3592.0810261315028,1
0,0,15,9,10236,206,70,44,5,2,2,39,3708.5950293327755,1
24,0,27,3,2800,220,174,9,2,1,1,42,1395.8692127673883,1
29,1,15,6,9023,245,341,0,3,1,1,38,368.6876129212113,1
20,0,28,0,11884,80,287,1,5,2,2,53,744.818192742251,0
19,1,37,4,16352,250,298,48,5,2,1,37,4777.532425394703,1
5,0,55,2,12882,50,338,21,3,2,1,33,3067.569935479906,0
21,1,19,4,10346,284,423,31,1,2,1,45,3639.4980293196277,1
17,1,26,3,14035,203,247,28,1,2,1,46,4495.32295890303,1
7,1,52,1,16108,24,192,34,2,2,1,67,4263.772832756459,0
6,1,26,3,2853,40,418,16,5,1,2,43,1092.0092485955952,1
0,1,25,2,18620,68,324,11,3,2,2,57,290.3002230437685,1
20,1,26,0,4176,3,305,23,5,1,1,19,4625.641004317293,1
15,0,26,9,2155,239,267,29,4,2,1,66,4908.341463188785,0
11,1,46,7,6829,30,203,43,5,1,1,27,2836.7209675698764,0
5,0,28,4,1886,116,340,29,5,1,2,30,4442.009574188897,1
19,1,49,3,6471,194,122,19,4,1,2,32,1159.0802485737668,1
1,0,18,9,12589,89,57,41,4,2,2,26,555.1935229492566,0
28,1,32,4,8391,177,338,6,3,2,2,44,2499.08468704207,0
13,1,53,3,19324,144,446,41,1,2,2,25,4055.91709741893,0
3,0,3,2,19874,201,200,49,2,2,1,23,3273.268116201662,1
0,1,2,4,13350,202,490,37,4,1,1,53,3186.600840718827,1
22,1,33,3,7899,23,432,6,1,2,1,67,87.29454112583079,1
17,1,42,0,306,104,111,48,3,2,1,41,1587.4644618254563,1
12,0,19,2,3075,274,127,29,5,2,2,20,4697.478932612406,0
1,1,17,9,18040,59,35,11,3,1,1,43,671.3676975846172,0
8,0,44,9,7244,14,233,48,3,1,1,53,3631.8297259357714,0
20,1,33,7,6611,84,309,30,4,2,1,38,3796.555769040223,1
1,1,12,6,19076,196,46,17,2,2,1,30,3664.1662159614434,0
26,0,49,1,14134,234,114,45,4,2,2,69,4946.424470500882,1
24,1,56,0,18148,262,415,42,5,2,2,28,2046.0410567596239,0
8,1,3,2,275,5,254,1,4,1,1,25,3410.9669610450965,1
0,0,43,4,5271,288,482,32,5,2,1,63,968.2755669190118,1
10,1,49,9,7331,57,222,10,4,2,1,63,1998.5495793554398,0
2,0,55,0,11553,144,123,33,2,1,1,65,2457.8030121656325,0
19,0,26,2,11573,41,436,15,1,2,2,31,1074.1377055001278,0
29,0,35,2,19844,199,159,34,2,2,2,50,4534.053711794299,0
22,1,8,4,10072,173,445,32,4,2,1,19,3580.989152336812,0
25,0,52,2,16017,94,420,20,3,1,1,69,1418.7888404624737,0
3,0,36,8,18228,216,95,19,1,1,2,18,674.7821964879713,1
17,1,53,0,16455,110,106,7,3,2,2,28,1439.3366421125386,0
22,0,54,3,7386,179,119,25,2,2,1,23,3114.926911215422,1
5,1,7,9,6862,162,100,32,1,1,1,49,4132.043191551429,1
2,1,46,9,7340,118,102,25,4,1,1,32,2515.8412852758024,1
21,1,46,3,9487,227,165,36,3,1,2,29,512.4733675225701,0
10,1,36,0,15061,144,413,29,4,2,2,54,1246.5743320554511,0
14,0,16,1,7635,141,185,30,5,1,2,46,1725.7195969477618,0
21,0,24,0,14604,121,31,32,1,1,2,61,3180.6812685551336,0
27,0,54,5,17427,284,492,10,3,1,2,39,1233.2168768083761,0
